sl.no,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
7003,2.759955,0.434396,1.236229,0.530517,0.215201,0.061411,0
7004,2.518456,0.21124,1.573454,0.539468,0.052681,0.111961,0
7005,2.300654,-0.092433,1.779557,0.413237,-0.18705,0.198006,0
7006,2.033148,-0.582169,1.938549,0.23996,-0.367253,0.274776,0
7007,1.933444,-1.378741,1.961306,0.133529,-0.468696,0.436082,0
7008,2.028208,-1.546877,1.835065,0.196016,-0.559348,0.403057,0
7009,1.891206,-1.629661,1.610956,0.157484,-0.62737,0.245791,0
7010,1.44824,-1.772713,1.272623,0.07666,-0.64314,0.117382,0
7011,0.578161,-1.469306,0.744865,-0.015284,-0.71093,0.093846,0
7012,-0.279617,-1.131485,0.125281,-0.003904,-0.78517,-0.060325,0
7013,-1.026807,-1.12318,-0.50379,0.19982,-0.717733,-0.247794,0
7014,-2.028105,-1.175588,-0.914505,0.469282,-0.559641,-0.355737,0
7015,-3.03511,-1.285605,-1.299549,0.614677,-0.346492,-0.653958,0
7016,-2.252796,-1.291359,-1.603861,0.783334,0.199966,-1.263095,0
7017,-0.180665,-0.801063,-1.868822,0.784097,0.985506,-1.340103,0
7018,1.28866,-0.690728,-0.367462,0.375374,1.695008,-1.031083,0
7019,0.907477,-1.976426,1.270176,0.480322,0.883326,-0.707212,0
7020,1.41022,-1.257864,1.225765,0.536844,0.25376,-0.861319,0
7021,-0.132754,0.458202,-0.341475,-0.975437,2.232537,-0.277015,0
7022,0.480558,0.635467,0.350517,-0.969259,2.235909,-0.270075,0
7023,-1.413052,0.454896,1.326695,-0.118589,-0.5544,0.771875,0
7024,-1.498206,0.006671,1.070301,-0.368525,-1.351358,-0.492435,0
7025,-1.411783,2.588285,0.084832,-0.381755,-1.35671,-0.498209,0
7026,-4.779417,3.284884,-1.499187,-0.0978,-0.649877,0.599802,0
7027,-5.225661,3.763097,-2.154537,-0.242687,-0.310891,0.462974,0
7028,-3.345734,3.344117,-2.104549,-0.113187,-0.202807,-0.052939,0
7029,-1.68036,3.685139,-1.983326,0.486979,0.360667,-0.339822,0
7030,-3.037219,1.117145,-2.235204,0.369715,0.096121,0.247815,0
7031,-2.513395,0.605512,-1.549364,0.404937,0.104193,0.244794,0
7032,-1.239894,-0.165795,-1.043825,0.560731,0.149583,0.310569,0
7033,-0.376465,-1.444245,-0.963517,0.555631,0.025797,0.134262,0
7034,-0.586591,-1.577047,-0.870811,0.455685,0.029229,-0.041232,0
7035,-1.002308,-1.503125,-0.881287,0.429753,0.04199,-0.237817,0
7036,-1.139017,-1.159126,-0.741677,0.525716,0.171422,-0.548023,0
7037,-0.944914,-0.466293,-0.744414,0.516841,0.204958,-0.568409,0
7038,-0.831094,0.158676,-0.75617,0.46298,0.233417,-0.436336,0
7039,-1.066628,0.394088,-0.814733,0.42305,0.279766,-0.171401,0
7040,-1.148405,0.17837,-0.876985,0.438301,0.337032,-0.136024,0
7041,-0.795591,-0.587803,-0.856447,0.513524,0.436444,-0.247694,0
7042,-0.421564,-0.645737,-0.812099,0.927965,0.565894,-0.552622,0
7043,-0.174163,0.052283,-0.560234,0.954832,0.599079,-0.419957,0
7044,0.074498,-0.058639,-0.210114,0.925752,0.721381,-0.037968,0
7045,-0.063392,-0.393344,0.227323,0.878808,0.733874,-0.290853,0
7046,0.47136,0.103686,0.67587,0.779971,0.69559,-0.760121,0
7047,1.665985,0.20867,1.091072,0.362765,0.828308,-0.138387,0
7048,2.181988,-0.091302,1.600338,0.200473,0.849967,-0.030752,0
7049,3.168632,0.977415,2.01499,0.04587,0.684146,-0.354478,0
7050,3.088439,0.704859,1.77977,-0.303237,1.031097,0.031732,0
7051,2.413522,0.699936,1.19929,-0.392026,1.064103,0.198962,0
7052,1.908878,2.425051,1.261921,-0.437066,0.947073,0.219413,0
7053,1.55997,3.148339,1.04064,-0.671946,0.714114,-0.216818,0
7054,1.785174,0.979927,0.989444,-0.224284,0.297744,-0.015146,0
7055,2.242319,0.424332,1.272155,0.363075,0.157587,-0.055491,0
7056,2.103962,1.206856,1.505195,0.476091,0.061344,-0.047532,0
7057,2.020014,0.325238,1.736474,0.29848,-0.103872,0.133668,0
7058,1.949511,-0.442326,1.938859,0.236873,-0.347228,0.1367,0
7059,1.869785,-1.321987,1.943702,0.146986,-0.479626,0.364021,0
7060,2.033769,-2.10235,1.946916,0.136314,-0.537656,0.467483,0
7061,2.309345,-2.197451,1.781252,0.27971,-0.604488,0.44526,0
7062,2.277713,-2.09643,1.321566,0.346235,-0.704098,0.26634,0
7063,1.75834,-2.066968,1.064732,0.182302,-0.721543,0.085991,0
7064,0.805401,-1.73643,0.484017,0.050692,-0.809576,0.042776,0
7065,-0.1804,-1.553068,-0.292224,0.006481,-0.889602,-0.113247,0
7066,-1.340994,-1.649889,-0.913366,0.186382,-0.823499,-0.245163,0
7067,-2.701759,-1.552552,-1.430401,0.488855,-0.548684,-0.449085,0
7068,-2.728577,-1.417951,-1.501263,0.73333,-0.056971,-1.054648,0
7069,-0.557943,0.166944,-1.45929,0.865417,0.875615,-1.764129,0
7070,0.837931,-0.496851,-0.773573,0.347866,1.675431,-1.008987,0
7071,1.246807,-1.998897,1.00232,0.386258,1.302846,-0.575751,0
7072,1.152747,-2.145769,1.847883,0.959957,-0.354203,-0.684698,0
7073,0.670516,-0.689158,1.638617,0.915433,-0.566636,-0.616302,0
7074,-1.068291,0.571781,-0.493428,-0.285139,0.402052,-0.64732,0
7075,-0.413212,1.670808,-1.774264,-1.050711,1.77515,0.243556,0
7076,-0.402938,1.152897,0.657745,-1.408648,1.051907,0.52407,0
7077,-0.40699,0.319699,0.965364,-0.157552,-0.725706,-0.377368,0
7078,-1.946206,1.274042,-0.060353,-0.055519,-0.783768,0.149233,0
7079,-4.501275,2.809896,-0.706146,0.101001,-0.894119,0.583866,0
7080,-5.554574,3.64756,-1.481562,-0.084811,-0.43009,0.535357,0
7081,-4.257687,3.559679,-1.940272,-0.12488,-0.194587,-0.28906,0
7082,-2.438604,3.174835,-1.849092,0.145068,-0.024909,-0.356697,0
7083,-2.698663,2.067659,-2.067407,0.408692,0.158601,-0.209567,0
7084,-2.526844,0.916572,-1.803018,0.343274,0.084607,0.398106,0
7085,-1.02855,-0.51531,-0.934003,0.439282,0.145708,0.543884,0
7086,-0.432084,-1.525784,-0.770445,0.743223,0.071592,0.260911,0
7087,-0.792211,-1.60357,-0.71945,0.56792,0.165693,-0.406934,0
7088,-1.052325,-0.910925,-0.548034,0.606949,0.266953,-0.643013,0
7089,-1.260558,0.323031,-0.459203,0.508209,0.18749,-0.257206,0
7090,-1.134863,0.992645,-0.457046,0.457305,0.191194,-0.21687,0
7091,-1.097696,0.793953,-0.617834,0.406602,0.201799,-0.253462,0
7092,-0.966527,0.295945,-0.866243,0.397521,0.216921,-0.321623,0
7093,-0.784829,-0.099931,-0.859126,0.501597,0.317945,-0.173998,0
7094,-0.725837,-0.570615,-0.686127,0.601426,0.366916,-0.160086,0
7095,-0.65591,-0.821581,-0.590245,1.038808,0.591241,-0.285015,0
7096,-0.177038,-0.241114,-0.44557,1.031829,0.758713,-0.212523,0
7097,0.018654,-0.113853,0.059834,0.94317,0.745356,-0.199758,0
7098,0.12722,-0.058151,0.421588,0.743128,0.666145,-0.558984,0
7099,0.852907,0.133674,0.572757,0.627436,0.614279,-0.588166,0
7100,1.84508,-0.042527,0.885425,0.525996,0.685697,-0.402754,0
7101,2.300278,0.162573,1.413907,0.235554,0.730752,-0.304977,0
7102,3.19474,1.028575,1.720284,0.230061,0.618259,-0.422807,0
7103,2.732755,0.53489,1.703802,0.037059,0.614093,-0.220053,0
7104,2.289301,1.369104,1.263801,-0.387218,0.965729,0.106243,0
7105,1.738775,2.329717,1.274748,-0.542898,0.905649,0.049606,0
7106,1.421176,2.2908,1.159348,-0.59661,0.69596,-0.047117,0
7107,1.776124,0.388722,0.992281,-0.165859,0.311911,0.00694,0
7108,2.068977,0.344891,1.309508,0.335279,0.219731,-0.112786,0
7109,1.903206,1.041967,1.622583,0.555367,0.150029,-0.019827,0
7110,1.942534,0.472268,1.798776,0.295506,-0.241503,0.140575,0
7111,2.022197,-0.219771,1.898496,0.175604,-0.42565,0.171491,0
7112,1.834728,-1.082071,1.917519,0.082096,-0.496843,0.289961,0
7113,2.01301,-2.028569,1.896477,0.047992,-0.592905,0.461234,0
7114,2.30989,-2.195923,1.665892,0.23056,-0.584973,0.29914,0
7115,2.185563,-2.169691,1.341319,0.247352,-0.576799,0.228163,0
7116,1.682097,-2.157346,1.088891,0.13946,-0.638822,0.146119,0
7117,0.877831,-1.822746,0.429092,0.052142,-0.749306,0.094004,0
7118,-0.001256,-1.643975,-0.357079,0.074055,-0.804388,-0.000453,0
7119,-1.102567,-1.579192,-0.950241,0.240043,-0.798094,-0.166685,0
7120,-2.43044,-1.645416,-1.352537,0.519495,-0.456482,-0.603432,0
7121,-2.960924,-1.884636,-1.541806,0.613671,-0.187463,-0.983195,0
7122,-0.506031,-0.402168,-1.70602,0.96222,0.68862,-1.703781,0
7123,1.079196,-0.218639,-0.759419,0.469611,1.928194,-1.144001,0
7124,1.268991,-1.882368,1.412529,0.152068,1.684763,-0.475958,0
7125,1.294808,-2.364372,2.31277,0.550374,0.326698,-0.707137,0
7126,1.280684,-1.529133,1.77749,0.532625,-0.564726,-0.656519,0
7127,-0.741425,-0.043962,-0.240386,0.058221,-0.116163,-0.761545,0
7128,-0.485022,1.614405,-1.991536,-0.859825,1.143146,-0.049032,0
7129,-0.273476,1.170578,0.121317,-0.854829,0.391287,0.286613,0
7130,-0.704813,0.376479,0.345785,-0.372101,-0.145568,-0.006735,0
7131,-1.931541,1.096545,-0.173248,0.081536,-0.501177,0.032336,0
7132,-4.071426,2.395778,-0.613944,0.290305,-0.476629,0.593837,0
7133,-4.828625,2.986981,-1.282289,0.204246,-0.378,0.582832,0
7134,-3.72986,2.834528,-1.416462,0.108643,-0.081444,0.384336,0
7135,-2.710314,1.896432,-1.071648,0.259368,-0.127239,-0.373762,0
7136,-2.269228,1.485874,-1.346847,0.465428,-0.076849,-0.434157,0
7137,-2.160458,1.103597,-1.480193,0.505625,-0.059425,-0.173932,0
7138,-1.884167,0.962665,-1.374466,0.442554,-0.065459,-0.072253,0
7139,-1.633321,0.521917,-1.128594,0.388538,0.102628,-0.001196,0
7140,-1.189091,-0.178982,-0.728283,0.316462,0.156695,0.14704,0
7141,-0.934748,-0.759529,-0.689442,0.390879,0.122259,-0.095987,0
7142,-1.091548,-0.801395,-0.739622,0.422988,0.146711,-0.274992,0
7143,-1.002363,-0.363055,-0.678672,0.539287,0.221184,-0.542063,0
7144,-0.992822,0.350586,-0.663497,0.577107,0.240724,-0.53773,0
7145,-1.109914,0.836952,-0.71194,0.520386,0.230647,-0.384589,0
7146,-1.148031,0.513848,-0.863479,0.41946,0.245127,-0.09272,0
7147,-0.895879,-0.145258,-0.890784,0.464019,0.354303,-0.113285,0
7148,-0.71726,-0.76481,-0.887669,0.532777,0.454985,-0.244921,0
7149,-0.507819,-0.440575,-0.634521,0.747118,0.581014,-0.421609,0
7150,-0.252051,0.199971,-0.40282,0.801051,0.615316,-0.297258,0
7151,-0.16456,0.1775,-0.187467,0.747004,0.659979,-0.153448,0
7152,-0.064018,-0.237147,0.055185,0.76273,0.646774,-0.475147,0
7153,0.459399,-0.107779,0.283002,0.763787,0.680957,-0.622194,0
7154,1.185438,0.098261,0.608276,0.721691,0.789181,-0.340876,0
7155,1.68381,-0.046258,1.151394,0.380676,0.858754,-0.277411,0
7156,2.38787,0.642884,1.628651,0.329047,0.791182,-0.365014,0
7157,3.138983,1.181191,1.690892,0.260597,0.671502,-0.548018,0
7158,2.489118,1.149271,1.446043,-0.277823,0.833413,-0.042725,0
7159,1.950788,1.547077,1.265517,-0.331096,0.849296,0.389918,0
7160,1.550062,1.780038,1.164143,-0.385117,0.747398,0.286784,0
7161,1.659589,1.69021,1.155409,-0.218327,0.347473,-0.215539,0
7162,2.059633,-0.129011,1.007779,0.022995,0.176074,-0.075837,0
7163,2.378709,-0.104478,1.255667,0.258426,0.127817,-0.037323,0
7164,2.090891,0.268089,1.574714,0.501197,0.183931,0.085889,0
7165,2.132171,0.204101,1.822912,0.399026,-0.054607,0.049896,0
7166,1.867804,-0.803253,1.952679,0.306946,-0.178134,0.072602,0
7167,1.96131,-1.768994,2.021868,0.111345,-0.443456,0.338867,0
7168,2.321944,-2.263372,1.998315,0.135638,-0.506872,0.348823,0
7169,2.381697,-2.042041,1.742076,0.133409,-0.514308,0.319883,0
7170,2.059401,-2.06658,1.498438,0.149967,-0.558064,0.094355,0
7171,1.464216,-1.960629,1.093561,0.08642,-0.629765,-0.001618,0
7172,0.671879,-1.474282,0.304397,0.031024,-0.72326,0.039764,0
7173,-0.203758,-1.224214,-0.465819,0.086085,-0.774352,-0.070043,0
7174,-1.227358,-1.336932,-0.959933,0.275123,-0.677875,-0.220812,0
7175,-2.407256,-1.598012,-1.246646,0.514082,-0.502605,-0.457194,0
7176,-2.899983,-1.667232,-1.35789,0.702157,-0.198809,-0.840838,0
7177,-1.07884,-0.801879,-1.425326,0.78529,0.841042,-1.541879,0
7178,0.528226,-0.640477,-1.090636,0.544066,1.258607,-1.187419,0
7179,1.224761,-1.548875,0.895876,0.165103,1.593128,-0.684291,0
7180,1.279506,-2.205826,1.831795,0.728104,0.06287,-0.798911,0
7181,0.786619,-0.735265,1.872401,0.86126,-0.33076,-0.765212,0
7182,-0.676284,-0.335588,0.163198,-0.155266,0.480698,-0.820439,0
7183,-0.604534,0.606546,-1.336224,-0.877347,1.480724,-0.069096,0
7184,-0.407854,1.538082,0.234243,-1.047915,1.139213,0.426355,0
7185,-0.47442,0.706767,0.923846,-0.284495,-0.44467,-0.160008,0
7186,-1.321563,1.170781,0.438771,-0.152775,-0.652784,-0.345368,0
7187,-3.68753,2.120646,-0.615148,0.017381,-0.80728,0.008561,0
7188,-5.007456,3.121537,-1.483433,-0.032938,-0.573154,0.51326,0
7189,-4.408243,3.816714,-1.890335,-0.06959,-0.433865,0.457965,0
7190,-2.761045,2.861762,-1.870128,0.18905,0.053797,-0.293139,0
7191,-2.247516,2.132774,-1.963883,0.446924,0.296343,-0.28963,0
7192,-2.493521,0.830816,-1.703287,0.368477,0.229988,-0.138927,0
7193,-1.350843,0.151679,-0.957362,0.453476,0.179164,0.283046,0
7194,-0.641656,-1.115108,-0.729663,0.661049,0.169301,0.124444,0
7195,-0.645156,-1.477056,-0.787976,0.553917,0.088346,-0.203078,0
7196,-0.989686,-0.885031,-0.688592,0.466033,0.073998,-0.289265,0
7197,-1.284145,-0.314466,-0.594172,0.420463,0.126143,-0.3839,0
7198,-1.078335,-0.151983,-0.646353,0.47773,0.162018,-0.390079,0
7199,-0.845763,0.025306,-0.69409,0.433749,0.193201,-0.384912,0
7200,-0.899884,0.259066,-0.763134,0.386099,0.235858,-0.33462,0
7201,-0.972684,0.124347,-0.842518,0.386148,0.278784,-0.28104,0
7202,-0.991617,-0.025899,-0.815753,0.445644,0.351142,-0.187218,0
7203,-0.757374,-0.710093,-0.68078,0.594325,0.437693,-0.339126,0
7204,-0.411262,-0.657743,-0.48615,0.82222,0.598046,-0.569908,0
7205,-0.133598,0.244123,-0.355043,0.943878,0.716507,-0.291193,0
7206,0.030771,0.180172,0.043566,0.789846,0.686178,-0.303637,0
7207,0.100849,-0.091771,0.32321,0.780378,0.651992,-0.515137,0
7208,0.822331,0.216834,0.577818,0.763207,0.623388,-0.678454,0
7209,1.698204,-0.108464,0.980663,0.500223,0.723763,-0.34165,0
7210,2.390998,0.217432,1.464716,0.335154,0.731066,-0.471137,0
7211,3.09248,1.215673,1.636048,0.213987,0.700882,-0.58759,0
7212,2.693794,1.146266,1.49021,-0.333258,0.806627,0.121089,0
7213,2.210052,0.970256,1.170863,-0.34701,0.895893,0.194373,0
7214,1.615397,1.621925,0.957571,-0.440292,0.830792,0.010882,0
7215,1.450016,2.017072,1.118279,-0.147248,0.4717,-0.243374,0
7216,1.753407,0.898617,1.100467,0.169267,0.327502,-0.096431,0
7217,1.931391,0.648715,1.369086,0.363238,0.263378,-0.091674,0
7218,1.877177,0.975869,1.653504,0.511414,0.163597,0.03717,0
7219,2.005001,0.150219,1.824234,0.341202,-0.197922,0.051263,0
7220,1.943987,-0.522098,1.909058,0.307938,-0.21326,0.084975,0
7221,1.656937,-1.731211,1.897921,0.149111,-0.433906,0.197199,0
7222,1.742944,-2.498655,1.934756,0.144919,-0.473999,0.228093,0
7223,1.916279,-2.538068,1.78433,0.155448,-0.476708,0.236732,0
7224,1.807063,-2.302824,1.392296,0.244135,-0.482329,0.124083,0
7225,1.453624,-2.096246,1.187669,0.042113,-0.49364,0.001408,0
7226,0.827324,-1.506853,0.591812,-0.023772,-0.543244,0.001563,0
7227,0.154555,-1.099258,-0.054343,-0.080036,-0.709879,-0.047558,0
7228,-0.656168,-0.904627,-0.60398,0.156223,-0.76403,-0.257829,0
7229,-1.806447,-0.886151,-1.029713,0.266629,-0.676243,-0.351171,0
7230,-2.888992,-0.984999,-1.212336,0.497104,-0.445031,-0.592774,0
7231,-2.635647,-0.918596,-1.254449,0.827981,0.181962,-1.323339,0
7232,-0.3334,0.00752,-1.483109,0.940263,0.608767,-1.453436,0
7233,1.115727,-0.503539,-0.1456,0.50233,1.813173,-0.884138,0
7234,1.189076,-2.06112,1.689977,0.520375,1.586896,-0.702383,0
7235,1.304161,-2.546195,1.949912,0.791273,0.333445,-0.704038,0
7236,0.735899,-0.644924,0.907331,0.145927,-0.023428,-0.676792,0
7237,-0.527084,0.064021,-1.059382,-0.799745,1.347451,-0.365828,0
7238,0.121231,0.718324,-0.080405,-0.918562,1.316967,0.286367,0
7239,-0.644655,0.050147,0.644697,-0.393576,-0.382056,0.00697,0
7240,-0.711492,0.480096,0.276211,-0.237466,-0.717055,-0.444653,0
7241,-2.548356,2.055003,-0.368889,-0.141238,-0.602561,-0.263595,0
7242,-4.557611,2.999934,-1.031477,-0.067603,-0.495641,0.498692,0
7243,-4.532665,3.779504,-1.53223,-0.109988,-0.367639,0.543791,0
7244,-3.799325,2.980817,-1.70234,-0.168946,-0.128478,-0.249253,0
7245,-2.740403,2.836752,-1.491797,0.389396,0.169419,-0.421176,0
7246,-2.738165,2.047777,-1.592251,0.531904,0.145728,-0.11454,0
7247,-2.217312,1.2414,-1.254295,0.503572,0.114249,0.13469,0
7248,-1.520095,0.467563,-0.947192,0.527735,0.145205,0.204745,0
7249,-1.033425,-0.480907,-0.742819,0.384963,0.003796,0.134839,0
7250,-0.777857,-1.130283,-0.808568,0.326412,-0.017376,-0.061593,0
7251,-1.058797,-0.845487,-0.923059,0.392515,0.057341,-0.399053,0
7252,-1.169689,-0.333858,-0.900988,0.455082,0.178604,-0.577474,0
7253,-0.911463,0.068352,-0.742671,0.440939,0.229787,-0.54729,0
7254,-0.899538,0.339987,-0.750413,0.423341,0.21454,-0.380954,0
7255,-1.123114,0.351794,-0.844926,0.436628,0.26039,-0.19439,0
7256,-1.232387,-0.003555,-0.863393,0.478987,0.30386,-0.231009,0
7257,-0.912033,-0.575965,-0.785647,0.593054,0.399594,-0.366439,0
7258,-0.543183,-0.727001,-0.631189,0.791399,0.682335,-0.450743,0
7259,-0.367468,-0.061805,-0.366963,0.832626,0.75656,-0.355365,0
7260,-0.210097,0.272344,-0.150511,0.834285,0.794172,-0.144571,0
7261,-0.163411,-0.12984,0.218867,0.742974,0.655178,-0.570127,0
7262,0.381113,-0.029399,0.469301,0.714509,0.634032,-0.64852,0
7263,1.195381,0.045543,0.735539,0.587785,0.714589,-0.479813,0
7264,1.925013,-0.101068,1.334754,0.255739,0.872629,-0.131647,0
7265,2.319677,0.349365,1.569806,0.164315,0.811242,-0.344409,0
7266,3.500031,1.385057,1.817074,0.149171,0.63006,-0.738349,0
7267,2.736516,1.573504,1.440826,-0.345871,0.870958,-0.035002,0
7268,2.130574,2.131292,1.271373,-0.440972,0.841816,0.192864,0
7269,2.085041,2.654504,1.004397,-0.538626,0.704742,0.009149,0
7270,1.880454,1.135679,0.85109,-0.221142,0.250357,-0.01445,0
7271,2.605023,-0.324928,0.784316,-0.055126,0.183081,0.052582,0
7272,3.006539,0.337023,1.131308,0.557665,0.243415,-0.11493,0
7273,2.618413,0.315444,1.535617,0.534749,0.148996,0.046561,0
7274,2.359746,0.156872,1.720952,0.457707,-0.041693,0.038124,0
7275,2.115165,-0.882813,1.926743,0.245656,-0.267317,0.174575,0
7276,2.039627,-1.486807,1.987878,0.143749,-0.494778,0.260704,0
7277,2.141065,-1.634564,1.821065,0.127149,-0.534854,0.294567,0
7278,2.126265,-1.670573,1.515496,0.197673,-0.603626,0.147881,0
7279,1.826235,-1.719717,1.278455,0.104845,-0.610635,0.063575,0
7280,1.340085,-1.571514,0.868945,0.017947,-0.608735,0.08723,0
7281,0.554433,-1.376496,0.200909,-0.025554,-0.702654,0.090968,0
7282,-0.387929,-1.187189,-0.501328,0.056349,-0.734391,0.046556,0
7283,-1.339285,-1.289819,-0.916971,0.253589,-0.75067,-0.1099,0
7284,-2.2974,-1.436136,-1.058072,0.659921,-0.348985,-0.627284,0
7285,-2.583235,-1.163554,-1.044394,0.993842,0.021634,-1.15414,0
7286,-0.701071,0.040233,-0.818077,1.116655,0.293897,-1.456223,0
7287,0.402773,-0.604573,-0.897135,-0.180492,1.252536,-0.731035,0
7288,1.314301,-2.068023,0.648279,-0.126117,1.10098,-0.616857,0
7289,1.24903,-2.570338,1.37913,0.150309,0.672703,-0.716735,0
7290,1.516873,-1.522541,0.989758,0.487185,-0.088486,-0.97325,0
7291,0.731683,0.169093,-0.186529,-0.329636,1.171511,-1.155056,0
7292,0.115599,0.396354,-0.80642,-0.736963,1.733353,-0.407453,0
7293,-1.054763,1.131681,0.401168,-0.412075,-0.450555,0.72996,0
7294,-1.510925,1.182488,0.345574,-0.345241,-0.931382,-0.113195,0
7295,-2.679406,3.169102,-0.473778,-0.02179,-0.589076,-0.287886,0
7296,-5.465491,3.961487,-1.740869,0.105523,-0.401747,0.602217,0
7297,-5.919798,4.146568,-2.076497,-0.143634,-0.20386,0.770108,0
7298,-4.546187,3.350211,-1.786005,-0.123205,-0.096137,0.249606,0
7299,-2.421104,2.999251,-1.376538,0.464442,0.243059,-0.270476,0
7300,-2.694656,1.759942,-1.573414,0.585297,0.302929,-0.217527,0
7301,-2.260471,1.038414,-1.333379,0.494403,0.144837,0.040644,0
7302,-1.61788,0.416329,-0.834575,0.561098,0.186782,0.071769,0
7303,-1.355067,-0.30637,-0.685467,0.557983,0.105169,0.144908,0
7304,-1.125468,-0.463893,-0.652683,0.49671,0.020236,0.105655,0
7305,-1.186651,-0.381361,-0.725855,0.375244,0.005732,-0.060925,0
7306,-1.186944,-0.471806,-0.751378,0.370121,0.116613,-0.301448,0
7307,-1.011719,-0.428687,-0.764096,0.427796,0.186277,-0.435314,0
7308,-0.823015,0.02443,-0.754813,0.480887,0.231364,-0.520905,0
7309,-1.097935,0.585677,-0.744634,0.448529,0.246601,-0.202659,0
7310,-1.29973,0.487568,-0.810011,0.462891,0.26559,-0.211524,0
7311,-1.087153,-0.206502,-0.850366,0.527236,0.316681,-0.156296,0
7312,-0.767602,-0.700159,-0.752429,0.768841,0.497892,-0.417174,0
7313,-0.668818,-0.375272,-0.566285,0.850839,0.654272,-0.433745,0
7314,-0.350502,0.211651,-0.298826,0.903278,0.851413,-0.292126,0
7315,-0.21998,0.137468,0.023715,0.784867,0.776118,-0.299436,0
7316,-0.02881,0.037464,0.357396,0.752533,0.697797,-0.461389,0
7317,0.55053,0.132021,0.451052,0.657049,0.605427,-0.605284,0
7318,1.472009,-0.068696,0.562431,0.460783,0.83339,-0.22748,0
7319,2.243387,-0.133631,1.213109,0.376525,0.864333,-0.036997,0
7320,2.585073,0.612271,1.663193,0.259008,0.743045,-0.235538,0
7321,3.422921,1.695806,1.964622,0.180901,0.560301,-0.678934,0
7322,3.014535,1.88278,1.382554,-0.008513,0.703965,-0.375157,0
7323,2.299123,2.07019,1.223493,-0.386966,0.862459,0.244814,0
7324,1.906255,2.578162,1.072683,-0.435801,0.744765,0.176357,0
7325,1.344661,0.849903,0.856262,-0.320332,0.395363,0.171404,0
7326,3.258527,0.221827,1.218676,0.584644,0.417956,-0.153216,0
7327,3.274173,0.04968,1.364284,0.555452,0.390912,-0.13603,0
7328,2.720308,0.287013,1.633576,0.485812,0.208884,-0.086418,0
7329,2.38097,-0.126503,1.708647,0.2863,-0.29769,0.12882,0
7330,2.327106,-1.502247,1.873472,0.243073,-0.31235,0.258959,0
7331,2.178761,-1.662937,1.960236,0.283667,-0.365871,0.34769,0
7332,2.087296,-1.554249,1.76611,0.243388,-0.462926,0.391566,0
7333,1.926145,-1.723605,1.367823,0.253885,-0.541777,0.351888,0
7334,1.516235,-1.951559,1.186858,0.073828,-0.618037,0.300438,0
7335,0.794718,-1.665407,0.583248,0.070638,-0.641673,0.312412,0
7336,0.081564,-1.472807,-0.075732,0.123658,-0.759838,0.139978,0
7337,-0.781442,-1.444468,-0.552883,0.304928,-0.770133,-0.137098,0
7338,-2.244649,-1.63517,-0.877984,0.509139,-0.674674,-0.35785,0
7339,-3.168919,-1.786221,-1.196168,0.695473,-0.213006,-0.897139,0
7340,-1.509178,-0.723339,-1.237211,1.05663,0.545092,-1.53052,0
7341,0.276011,-0.522498,-1.328616,0.58906,1.376864,-1.045512,0
7342,1.093799,-1.501675,0.670585,-0.040262,1.513609,-0.628645,0
7343,1.35092,-2.364291,1.713934,0.342572,0.478952,-0.783894,0
7344,1.177294,-1.943502,1.596814,0.881397,-0.342644,-0.849053,0
7345,0.306787,-0.368143,0.53438,0.585299,-0.101653,-0.776306,0
7346,-0.623483,0.588517,-1.862956,0.053681,0.636484,-0.895925,0
7347,-0.637689,1.619888,-0.034513,-1.103315,1.176225,0.603288,0
7348,-0.943869,1.014696,0.791997,-0.125391,-0.616611,-0.039821,0
7349,-1.077762,1.111972,0.292078,-0.042452,-0.779609,-0.420199,0
7350,-3.270601,2.385104,-0.501468,0.137394,-0.595858,0.00345,0
7351,-5.138966,3.173644,-1.340199,-0.084271,-0.43942,0.76576,0
7352,-4.502003,3.683493,-1.788263,-0.136824,-0.404574,0.678187,0
7353,-3.233092,2.687932,-1.674506,-0.024308,-0.190668,-0.178937,0
7354,-2.367812,2.77079,-1.833074,0.529993,0.213014,-0.328778,0
7355,-3.036632,1.124012,-2.086668,0.430803,0.125375,-0.166723,0
7356,-1.737045,-0.373309,-1.46358,0.347506,0.221485,0.368211,0
7357,-0.273533,-2.083626,-0.731184,0.951678,0.36895,0.076109,0
7358,-0.794313,-1.915472,-0.772425,0.970045,0.178621,-0.140983,0
7359,-1.328002,-0.532955,-0.523688,0.686765,0.122155,-0.126922,0
7360,-1.328954,-0.475555,-0.491722,0.381201,0.053665,-0.351859,0
7361,-1.028811,-0.510239,-0.602812,0.350891,0.072346,-0.448533,0
7362,-0.890759,-0.115866,-0.777542,0.364724,0.124753,-0.447157,0
7363,-0.930665,0.129823,-0.911663,0.363379,0.228839,-0.2668,0
7364,-1.145759,0.134126,-1.001833,0.408939,0.274558,-0.220314,0
7365,-1.112976,-0.135633,-0.969212,0.654361,0.524216,-0.252251,0
7366,-0.775293,-0.521136,-0.761261,0.739552,0.60605,-0.377689,0
7367,-0.535376,-0.144479,-0.59022,0.958205,0.736504,-0.48994,0
7368,-0.24947,0.394452,-0.281266,0.895748,0.795965,-0.121263,0
7369,-0.037839,0.053807,0.006933,0.872708,0.807058,-0.013935,0
7370,-0.012306,-0.200769,0.244582,0.837554,0.747175,-0.563271,0
